Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Segment
5953,312,1,34.08,1,1,3,113,5,At Risk/Churn
5954,245,7,281.83,1,4,4,144,9,Champions
5955,286,2,5.97,1,3,1,131,5,At Risk/Churn
5956,92,1,14.43,3,1,2,312,6,Loyal Customers
5957,212,2,56.25,2,3,3,233,8,Loyal Customers
5958,30,4,31.759999999999998,4,4,3,443,11,Champions
5959,182,5,42.05,2,4,3,243,9,Champions
5960,323,1,5.62,1,1,1,111,3,At Risk/Churn
5961,131,1,5.46,2,1,1,211,4,At Risk/Churn
5962,338,2,16.93,1,3,2,132,6,Loyal Customers
5963,31,3,77.39,4,3,4,434,11,Champions
5964,258,1,5.62,1,1,1,111,3,At Risk/Churn
5965,322,3,231.2,1,3,4,134,8,Loyal Customers
5966,91,1,14.11,3,1,2,312,6,Loyal Customers
5967,218,1,2.39,2,1,1,211,4,At Risk/Churn
5968,348,1,260.95,1,1,4,114,6,Loyal Customers
5969,119,1,1.62,3,1,1,311,5,At Risk/Churn
5970,184,6,363.88,2,4,4,244,10,Champions
5971,61,7,176.49,3,4,4,344,11,Champions
5972,116,4,35.33,3,4,3,343,10,Champions
5973,257,3,57.83,1,3,3,133,7,Loyal Customers
5974,141,1,12.75,2,1,2,212,5,At Risk/Churn
5975,118,5,74.75,3,4,4,344,11,Champions
5976,307,2,48.05,1,3,3,133,7,Loyal Customers
5977,344,1,8.37,1,1,1,111,3,At Risk/Churn
5978,261,1,24.12,1,1,3,113,5,At Risk/Churn
5979,30,4,36.13,4,4,3,443,11,Champions
5980,60,2,22.95,3,3,2,332,8,Loyal Customers
5981,54,2,21.21,3,3,2,332,8,Loyal Customers
5982,310,1,6.75,1,1,1,111,3,At Risk/Churn
5983,30,3,34.93,4,3,3,433,10,Champions
5984,244,5,54.739999999999995,1,4,3,143,8,Loyal Customers
5985,256,5,131.53,1,4,4,144,9,Champions
5986,90,5,99.91,3,4,4,344,11,Champions
5987,92,5,57.650000000000006,3,4,3,343,10,Champions
5988,304,4,61.959999999999994,1,4,3,143,8,Loyal Customers
5989,262,1,29.54,1,1,3,113,5,At Risk/Churn
5990,56,7,87.02,3,4,4,344,11,Champions
5991,263,1,22.29,1,1,2,112,4,At Risk/Churn
5992,246,1,9.0,1,1,1,111,3,At Risk/Churn
5993,282,2,52.4,1,3,3,133,7,Loyal Customers
5994,304,4,76.63,1,4,4,144,9,Champions
5995,90,1,8.0,3,1,1,311,5,At Risk/Churn
5996,116,3,48.88,3,3,3,333,9,Champions
5997,319,2,12.74,1,3,2,132,6,Loyal Customers
5998,247,3,21.34,1,3,2,132,6,Loyal Customers
5999,365,1,12.17,1,1,2,112,4,At Risk/Churn
6000,31,5,27.73,4,4,3,443,11,Champions
6001,29,7,32.99,4,4,3,443,11,Champions
6002,139,2,41.6,2,3,3,233,8,Loyal Customers
6003,25,3,16.3,4,3,2,432,9,Champions
6004,301,1,31.77,1,1,3,113,5,At Risk/Churn
6005,149,1,15.66,2,1,2,212,5,At Risk/Churn
6006,129,3,65.88,2,3,4,234,9,Champions
6007,257,2,18.63,1,3,2,132,6,Loyal Customers
6008,50,1,6.54,3,1,1,311,5,At Risk/Churn
6009,319,2,22.21,1,3,2,132,6,Loyal Customers
6010,30,1,10.98,4,1,2,412,7,Loyal Customers
6011,296,1,100.3,1,1,4,114,6,Loyal Customers
6012,345,1,3.9,1,1,1,111,3,At Risk/Churn
6013,151,8,314.26,2,4,4,244,10,Champions
6014,193,2,21.65,2,3,2,232,7,Loyal Customers
6015,263,4,29.02,1,4,3,143,8,Loyal Customers
6016,187,1,15.88,2,1,2,212,5,At Risk/Churn
6017,233,1,11.11,2,1,2,212,5,At Risk/Churn
6018,174,1,4.57,2,1,1,211,4,At Risk/Churn
6019,30,6,108.57000000000001,4,4,4,444,12,Champions
6020,317,2,25.43,1,3,3,133,7,Loyal Customers
6021,137,1,9.5,2,1,1,211,4,At Risk/Churn
6022,91,3,28.21,3,3,3,333,9,Champions
6023,321,1,32.74,1,1,3,113,5,At Risk/Churn
6024,311,4,104.22,1,4,4,144,9,Champions
6025,310,5,139.20999999999998,1,4,4,144,9,Champions
6026,121,1,1.9,3,1,1,311,5,At Risk/Churn
6027,31,1,12.63,4,1,2,412,7,Loyal Customers
6028,121,4,104.9,3,4,4,344,11,Champions
6029,92,3,24.28,3,3,3,333,9,Champions
6030,292,5,142.28,1,4,4,144,9,Champions
6031,274,2,84.69,1,3,4,134,8,Loyal Customers
6032,87,3,12.87,3,3,2,332,8,Loyal Customers
6033,257,3,47.64,1,3,3,133,7,Loyal Customers
6034,244,1,7.35,1,1,1,111,3,At Risk/Churn
6035,101,2,11.25,3,3,2,332,8,Loyal Customers
6036,292,1,33.85,1,1,3,113,5,At Risk/Churn
6037,345,1,3.18,1,1,1,111,3,At Risk/Churn
6038,120,1,128.56,3,1,4,314,8,Loyal Customers
6039,58,1,6.13,3,1,1,311,5,At Risk/Churn
6040,122,4,30.72,2,4,3,243,9,Champions
6041,181,1,10.39,2,1,2,212,5,At Risk/Churn
6042,215,4,29.939999999999998,2,4,3,243,9,Champions
6043,303,1,7.02,1,1,1,111,3,At Risk/Churn
6044,28,10,183.88,4,4,4,444,12,Champions
6045,89,8,186.02,3,4,4,344,11,Champions
6046,121,1,11.21,3,1,2,312,6,Loyal Customers
6047,26,4,79.28999999999999,4,4,4,444,12,Champions
6048,216,4,64.8,2,4,4,244,10,Champions
6049,254,1,30.6,1,1,3,113,5,At Risk/Churn
6050,61,4,33.64,3,4,3,343,10,Champions
6051,168,1,12.27,2,1,2,212,5,At Risk/Churn
6052,260,1,7.5,1,1,1,111,3,At Risk/Churn
6053,122,6,146.21,2,4,4,244,10,Champions
6054,28,3,130.8,4,3,4,434,11,Champions
6055,290,1,46.120000000000005,1,1,3,113,5,At Risk/Churn
6056,92,1,1.36,3,1,1,311,5,At Risk/Churn
6057,289,1,44.8,1,1,3,113,5,At Risk/Churn
6058,304,3,52.519999999999996,1,3,3,133,7,Loyal Customers
6059,85,4,29.28,3,4,3,343,10,Champions
6060,92,4,31.64,3,4,3,343,10,Champions
6061,197,3,31.36,2,3,3,233,8,Loyal Customers
6062,54,4,40.58,3,4,3,343,10,Champions
6063,152,6,53.48,2,4,3,243,9,Champions
6064,347,1,15.08,1,1,2,112,4,At Risk/Churn
6065,221,3,25.91,2,3,3,233,8,Loyal Customers
6066,273,3,38.81,1,3,3,133,7,Loyal Customers
6067,92,4,64.6,3,4,4,344,11,Champions
6068,158,1,0.69,2,1,1,211,4,At Risk/Churn
6069,348,1,10.5,1,1,2,112,4,At Risk/Churn
6070,120,11,1243.98,3,4,4,344,11,Champions
6071,153,3,24.529999999999998,2,3,3,233,8,Loyal Customers
6072,29,6,141.18,4,4,4,444,12,Champions
6073,29,4,210.6,4,4,4,444,12,Champions
6074,261,2,26.1,1,3,3,133,7,Loyal Customers
6075,60,7,186.38,3,4,4,344,11,Champions
6076,238,2,37.01,2,3,3,233,8,Loyal Customers
6077,338,1,14.23,1,1,2,112,4,At Risk/Churn
6078,244,3,23.83,1,3,2,132,6,Loyal Customers
6079,242,6,78.61,2,4,4,244,10,Champions
6080,121,1,60.59,3,1,3,313,7,Loyal Customers
6081,304,4,33.2,1,4,3,143,8,Loyal Customers
6082,244,1,1.56,1,1,1,111,3,At Risk/Churn
6083,334,3,55.47,1,3,3,133,7,Loyal Customers
6084,221,1,63.040000000000006,2,1,3,213,6,Loyal Customers
6085,150,1,14.92,2,1,2,212,5,At Risk/Churn
6086,277,1,351.34,1,1,4,114,6,Loyal Customers
6087,182,4,30.91,2,4,3,243,9,Champions
6088,61,2,78.39,3,3,4,334,10,Champions
6089,210,1,3.88,2,1,1,211,4,At Risk/Churn
6090,25,9,146.03,4,4,4,444,12,Champions
6091,31,5,82.7,4,4,4,444,12,Champions
6092,323,1,18.68,1,1,2,112,4,At Risk/Churn
6093,332,1,7.43,1,1,1,111,3,At Risk/Churn
6094,285,1,15.15,1,1,2,112,4,At Risk/Churn
6095,117,2,15.690000000000001,3,3,2,332,8,Loyal Customers
6096,286,1,4.02,1,1,1,111,3,At Risk/Churn
6097,304,1,30.52,1,1,3,113,5,At Risk/Churn
6098,318,1,10.25,1,1,2,112,4,At Risk/Churn
6099,182,1,9.68,2,1,1,211,4,At Risk/Churn
6100,30,1,14.25,4,1,2,412,7,Loyal Customers
6101,172,1,14.3,2,1,2,212,5,At Risk/Churn
6102,291,1,15.67,1,1,2,112,4,At Risk/Churn
6103,121,1,9.0,3,1,1,311,5,At Risk/Churn
6104,316,1,6.13,1,1,1,111,3,At Risk/Churn
6105,121,1,8.38,3,1,1,311,5,At Risk/Churn
6106,274,1,17.03,1,1,2,112,4,At Risk/Churn
6107,58,2,40.43,3,3,3,333,9,Champions
6108,171,3,27.93,2,3,3,233,8,Loyal Customers
6109,255,1,12.52,1,1,2,112,4,At Risk/Churn
6110,151,1,8.31,2,1,1,211,4,At Risk/Churn
6111,166,1,2.06,2,1,1,211,4,At Risk/Churn
6112,335,1,19.490000000000002,1,1,2,112,4,At Risk/Churn
6113,314,1,31.88,1,1,3,113,5,At Risk/Churn
6114,77,2,19.689999999999998,3,3,2,332,8,Loyal Customers
6115,189,1,11.19,2,1,2,212,5,At Risk/Churn
6116,257,1,3.12,1,1,1,111,3,At Risk/Churn
6117,9,10,118.72,4,4,4,444,12,Champions
6118,119,1,21.21,3,1,2,312,6,Loyal Customers
6119,157,2,12.67,2,3,2,232,7,Loyal Customers
6120,34,1,14.05,4,1,2,412,7,Loyal Customers
6121,237,1,18.88,2,1,2,212,5,At Risk/Churn
6122,128,1,7.88,2,1,1,211,4,At Risk/Churn
6123,114,2,19.330000000000002,3,3,2,332,8,Loyal Customers
6124,363,1,11.62,1,1,2,112,4,At Risk/Churn
6125,184,2,41.11,2,3,3,233,8,Loyal Customers
6126,260,1,9.11,1,1,1,111,3,At Risk/Churn
6127,347,1,8.18,1,1,1,111,3,At Risk/Churn
6128,261,1,27.29,1,1,3,113,5,At Risk/Churn
6129,183,2,52.83,2,3,3,233,8,Loyal Customers
6130,174,2,45.3,2,3,3,233,8,Loyal Customers
6131,184,2,8.459999999999999,2,3,1,231,6,Loyal Customers
6132,333,1,5.38,1,1,1,111,3,At Risk/Churn
6133,107,2,19.869999999999997,3,3,2,332,8,Loyal Customers
6134,241,1,8.6,2,1,1,211,4,At Risk/Churn
6135,294,1,3.82,1,1,1,111,3,At Risk/Churn
6136,289,1,6.35,1,1,1,111,3,At Risk/Churn
6137,167,1,18.74,2,1,2,212,5,At Risk/Churn
6138,181,1,2.43,2,1,1,211,4,At Risk/Churn
6139,348,1,5.66,1,1,1,111,3,At Risk/Churn
6140,308,1,13.56,1,1,2,112,4,At Risk/Churn
6141,102,1,4.94,3,1,1,311,5,At Risk/Churn
6142,281,3,41.92,1,3,3,133,7,Loyal Customers
6143,254,3,23.990000000000002,1,3,3,133,7,Loyal Customers
6144,135,1,6.35,2,1,1,211,4,At Risk/Churn
6145,30,5,29.67,4,4,3,443,11,Champions
6146,91,2,25.450000000000003,3,3,3,333,9,Champions
6147,344,1,16.16,1,1,2,112,4,At Risk/Churn
6148,90,1,6.46,3,1,1,311,5,At Risk/Churn
6149,315,1,11.71,1,1,2,112,4,At Risk/Churn
6150,100,1,7.699999999999999,3,1,1,311,5,At Risk/Churn
6151,243,2,15.68,2,3,2,232,7,Loyal Customers
6152,184,3,48.74,2,3,3,233,8,Loyal Customers
6153,273,1,13.07,1,1,2,112,4,At Risk/Churn
6154,318,4,56.32,1,4,3,143,8,Loyal Customers
6155,122,4,309.2,2,4,4,244,10,Champions
6156,249,1,11.19,1,1,2,112,4,At Risk/Churn
6157,356,1,7.06,1,1,1,111,3,At Risk/Churn
6158,251,1,2.11,1,1,1,111,3,At Risk/Churn
6159,140,2,12.760000000000002,2,3,2,232,7,Loyal Customers
6160,184,2,37.74,2,3,3,233,8,Loyal Customers
6161,232,1,7.789999999999999,2,1,1,211,4,At Risk/Churn
6162,365,1,6.6,1,1,1,111,3,At Risk/Churn
6163,332,1,6.35,1,1,1,111,3,At Risk/Churn
6164,212,1,219.98000000000002,2,1,4,214,7,Loyal Customers
6165,59,2,46.95,3,3,3,333,9,Champions
6166,287,1,1.75,1,1,1,111,3,At Risk/Churn
6167,257,1,10.64,1,1,2,112,4,At Risk/Churn
6168,281,1,10.25,1,1,2,112,4,At Risk/Churn
6169,121,1,9.93,3,1,1,311,5,At Risk/Churn
6170,150,2,21.549999999999997,2,3,2,232,7,Loyal Customers
6171,141,2,96.53999999999999,2,3,4,234,9,Champions
6172,184,2,15.75,2,3,2,232,7,Loyal Customers
6173,91,3,132.32999999999998,3,3,4,334,10,Champions
6174,112,1,25.39,3,1,3,313,7,Loyal Customers
6175,51,4,77.52,3,4,4,344,11,Champions
6176,340,1,4.0,1,1,1,111,3,At Risk/Churn
6177,202,2,43.95,2,3,3,233,8,Loyal Customers
6178,35,1,15.81,4,1,2,412,7,Loyal Customers
6179,58,12,215.79999999999998,3,4,4,344,11,Champions
6180,285,1,9.280000000000001,1,1,1,111,3,At Risk/Churn
6181,347,2,120.45,1,3,4,134,8,Loyal Customers
6182,285,3,22.77,1,3,2,132,6,Loyal Customers
6183,260,4,182.73,1,4,4,144,9,Champions
6184,275,1,8.04,1,1,1,111,3,At Risk/Churn
6185,151,3,179.82,2,3,4,234,9,Champions
6186,311,2,41.290000000000006,1,3,3,133,7,Loyal Customers
6187,50,2,39.12,3,3,3,333,9,Champions
6188,322,1,12.33,1,1,2,112,4,At Risk/Churn
6189,30,3,9.48,4,3,1,431,8,Loyal Customers
6190,219,1,23.44,2,1,2,212,5,At Risk/Churn
6191,318,1,9.31,1,1,1,111,3,At Risk/Churn
6192,61,11,492.02,3,4,4,344,11,Champions
6193,60,4,202.27,3,4,4,344,11,Champions
6194,263,1,8.46,1,1,1,111,3,At Risk/Churn
6195,184,6,343.36,2,4,4,244,10,Champions
6196,152,13,343.25,2,4,4,244,10,Champions
6197,150,2,16.09,2,3,2,232,7,Loyal Customers
6198,59,1,15.35,3,1,2,312,6,Loyal Customers
6199,341,2,145.2,1,3,4,134,8,Loyal Customers
6200,60,2,8.64,3,3,1,331,7,Loyal Customers
6201,271,1,11.19,1,1,2,112,4,At Risk/Churn
6202,60,1,7.43,3,1,1,311,5,At Risk/Churn
6203,229,2,13.809999999999999,2,3,2,232,7,Loyal Customers
6204,90,8,138.9,3,4,4,344,11,Champions
6205,275,1,4.43,1,1,1,111,3,At Risk/Churn
6206,161,2,33.03,2,3,3,233,8,Loyal Customers
6207,133,1,9.92,2,1,1,211,4,At Risk/Churn
6208,152,4,70.65,2,4,4,244,10,Champions
6209,57,3,59.8,3,3,3,333,9,Champions
6210,291,3,56.21,1,3,3,133,7,Loyal Customers
6211,31,4,188.60999999999999,4,4,4,444,12,Champions
6212,287,1,13.88,1,1,2,112,4,At Risk/Churn
6213,25,3,23.4,4,3,2,432,9,Champions
6214,285,1,75.81,1,1,4,114,6,Loyal Customers
6215,136,4,75.72,2,4,4,244,10,Champions
6216,342,2,32.99,1,3,3,133,7,Loyal Customers
6217,276,1,4.57,1,1,1,111,3,At Risk/Churn
6218,44,2,10.55,4,3,2,432,9,Champions
6219,191,1,78.51,2,1,4,214,7,Loyal Customers
6220,243,2,12.94,2,3,2,232,7,Loyal Customers
6221,305,1,10.57,1,1,2,112,4,At Risk/Churn
6222,341,1,6.81,1,1,1,111,3,At Risk/Churn
6223,2,5,44.57,4,4,3,443,11,Champions
6224,135,3,29.05,2,3,3,233,8,Loyal Customers
6225,244,2,125.63,1,3,4,134,8,Loyal Customers
6226,343,2,21.759999999999998,1,3,2,132,6,Loyal Customers
6227,60,3,43.0,3,3,3,333,9,Champions
6228,151,6,331.84,2,4,4,244,10,Champions
6229,262,3,68.85,1,3,4,134,8,Loyal Customers
6230,278,1,11.93,1,1,2,112,4,At Risk/Churn
6231,333,1,3.96,1,1,1,111,3,At Risk/Churn
6232,30,5,23.240000000000002,4,4,2,442,10,Champions
6233,129,1,14.05,2,1,2,212,5,At Risk/Churn
6234,350,1,9.0,1,1,1,111,3,At Risk/Churn
6235,282,1,31.490000000000002,1,1,3,113,5,At Risk/Churn
6236,61,7,52.86,3,4,3,343,10,Champions
6237,245,1,5.73,1,1,1,111,3,At Risk/Churn
6238,60,3,24.98,3,3,3,333,9,Champions
6239,182,10,93.89,2,4,4,244,10,Champions
6240,318,1,7.629999999999999,1,1,1,111,3,At Risk/Churn
6241,58,1,21.55,3,1,2,312,6,Loyal Customers
6242,275,1,41.050000000000004,1,1,3,113,5,At Risk/Churn
6243,346,1,15.08,1,1,2,112,4,At Risk/Churn
6244,305,2,12.66,1,3,2,132,6,Loyal Customers
6245,286,3,42.04,1,3,3,133,7,Loyal Customers
6246,333,1,5.57,1,1,1,111,3,At Risk/Churn
6247,184,11,368.23,2,4,4,244,10,Champions
6248,191,1,5.66,2,1,1,211,4,At Risk/Churn
6249,168,1,6.68,2,1,1,211,4,At Risk/Churn
6250,90,1,5.12,3,1,1,311,5,At Risk/Churn
6251,87,6,54.53,3,4,3,343,10,Champions
6252,73,4,86.53,3,4,4,344,11,Champions
6253,279,1,5.43,1,1,1,111,3,At Risk/Churn
6254,29,3,17.759999999999998,4,3,2,432,9,Champions
6255,293,1,3.63,1,1,1,111,3,At Risk/Churn
6256,91,3,111.4,3,3,4,334,10,Champions
6257,337,1,5.14,1,1,1,111,3,At Risk/Churn
6258,182,2,36.269999999999996,2,3,3,233,8,Loyal Customers
6259,349,1,13.65,1,1,2,112,4,At Risk/Churn
6260,248,3,117.78999999999999,1,3,4,134,8,Loyal Customers
6261,140,1,26.43,2,1,3,213,6,Loyal Customers
6262,26,16,165.72,4,4,4,444,12,Champions
6263,128,1,16.08,2,1,2,212,5,At Risk/Churn
6264,58,6,66.49,3,4,4,344,11,Champions
6265,153,1,5.04,2,1,1,211,4,At Risk/Churn
6266,341,1,25.35,1,1,3,113,5,At Risk/Churn
6267,184,1,29.8,2,1,3,213,6,Loyal Customers
6268,60,5,28.709999999999997,3,4,3,343,10,Champions
6269,142,2,49.519999999999996,2,3,3,233,8,Loyal Customers
6270,120,1,39.32,3,1,3,313,7,Loyal Customers
6271,292,3,102.76,1,3,4,134,8,Loyal Customers
6272,214,3,37.25,2,3,3,233,8,Loyal Customers
6273,151,3,328.57,2,3,4,234,9,Champions
6274,304,1,10.25,1,1,2,112,4,At Risk/Churn
6275,59,2,18.1,3,3,2,332,8,Loyal Customers
6276,245,2,146.98,1,3,4,134,8,Loyal Customers
6277,166,1,0.96,2,1,1,211,4,At Risk/Churn
6278,126,1,3.69,2,1,1,211,4,At Risk/Churn
6279,145,2,18.42,2,3,2,232,7,Loyal Customers
6280,273,3,17.84,1,3,2,132,6,Loyal Customers
6281,59,1,13.46,3,1,2,312,6,Loyal Customers
6282,92,1,7.15,3,1,1,311,5,At Risk/Churn
6283,184,4,75.55,2,4,4,244,10,Champions
6284,304,2,30.94,1,3,3,133,7,Loyal Customers
6285,166,4,24.12,2,4,3,243,9,Champions
6286,122,3,157.77,2,3,4,234,9,Champions
6287,256,1,4.02,1,1,1,111,3,At Risk/Churn
6288,182,2,71.26,2,3,4,234,9,Champions
6289,23,1,20.16,4,1,2,412,7,Loyal Customers
6290,270,1,5.79,1,1,1,111,3,At Risk/Churn
6291,245,1,13.1,1,1,2,112,4,At Risk/Churn
6292,91,4,103.39,3,4,4,344,11,Champions
6293,344,1,7.3,1,1,1,111,3,At Risk/Churn
6294,253,5,97.68,1,4,4,144,9,Champions
6295,54,1,10.71,3,1,2,312,6,Loyal Customers
6296,228,1,1.42,2,1,1,211,4,At Risk/Churn
6297,182,5,27.169999999999998,2,4,3,243,9,Champions
6298,353,1,16.88,1,1,2,112,4,At Risk/Churn
6299,148,2,14.540000000000001,2,3,2,232,7,Loyal Customers
6300,243,1,31.24,2,1,3,213,6,Loyal Customers
6301,181,3,49.05,2,3,3,233,8,Loyal Customers
6302,283,3,34.21,1,3,3,133,7,Loyal Customers
6303,151,2,23.19,2,3,2,232,7,Loyal Customers
6304,245,2,75.45,1,3,4,134,8,Loyal Customers
6305,318,2,24.32,1,3,3,133,7,Loyal Customers
6306,291,1,9.38,1,1,1,111,3,At Risk/Churn
6307,30,9,127.08,4,4,4,444,12,Champions
6308,281,1,11.19,1,1,2,112,4,At Risk/Churn
6309,242,1,6.63,2,1,1,211,4,At Risk/Churn
6310,292,1,10.02,1,1,1,111,3,At Risk/Churn
6311,320,4,91.92,1,4,4,144,9,Champions
6312,322,1,6.46,1,1,1,111,3,At Risk/Churn
6313,120,2,26.22,3,3,3,333,9,Champions
6314,243,2,34.78,2,3,3,233,8,Loyal Customers
6315,292,1,10.23,1,1,2,112,4,At Risk/Churn
6316,153,7,200.64000000000001,2,4,4,244,10,Champions
6317,28,11,131.8,4,4,4,444,12,Champions
6318,88,4,88.38,3,4,4,344,11,Champions
6319,293,1,13.02,1,1,2,112,4,At Risk/Churn
6320,166,2,12.629999999999999,2,3,2,232,7,Loyal Customers
6321,305,1,8.38,1,1,1,111,3,At Risk/Churn
6322,314,1,5.73,1,1,1,111,3,At Risk/Churn
6323,344,1,5.73,1,1,1,111,3,At Risk/Churn
6324,275,3,17.86,1,3,2,132,6,Loyal Customers
6325,168,3,66.66,2,3,4,234,9,Champions
6326,120,1,27.43,3,1,3,313,7,Loyal Customers
6327,283,1,11.25,1,1,2,112,4,At Risk/Churn
6328,346,1,12.74,1,1,2,112,4,At Risk/Churn
6329,28,4,112.47,4,4,4,444,12,Champions
6330,152,1,15.2,2,1,2,212,5,At Risk/Churn
6331,92,2,12.18,3,3,2,332,8,Loyal Customers
6332,55,3,235.67,3,3,4,334,10,Champions
6333,153,1,22.54,2,1,2,212,5,At Risk/Churn
6334,249,1,10.16,1,1,1,111,3,At Risk/Churn
6335,121,1,6.35,3,1,1,311,5,At Risk/Churn
6336,141,1,3.63,2,1,1,211,4,At Risk/Churn
6337,309,3,54.120000000000005,1,3,3,133,7,Loyal Customers
6338,182,5,44.160000000000004,2,4,3,243,9,Champions
6339,284,1,2.19,1,1,1,111,3,At Risk/Churn
6340,192,1,7.63,2,1,1,211,4,At Risk/Churn
6341,59,3,27.48,3,3,3,333,9,Champions
6342,294,2,27.23,1,3,3,133,7,Loyal Customers
6343,275,3,93.6,1,3,4,134,8,Loyal Customers
6344,131,1,6.81,2,1,1,211,4,At Risk/Churn
6345,151,1,16.82,2,1,2,212,5,At Risk/Churn
6346,362,1,26.79,1,1,3,113,5,At Risk/Churn
6347,150,2,25.17,2,3,3,233,8,Loyal Customers
6348,323,1,20.099999999999998,1,1,2,112,4,At Risk/Churn
6349,122,1,15.69,2,1,2,212,5,At Risk/Churn
6350,152,6,225.16,2,4,4,244,10,Champions
6351,181,1,4.57,2,1,1,211,4,At Risk/Churn
6352,288,1,7.15,1,1,1,111,3,At Risk/Churn
6353,275,1,6.35,1,1,1,111,3,At Risk/Churn
6354,61,2,58.849999999999994,3,3,3,333,9,Champions
6355,164,1,5.88,2,1,1,211,4,At Risk/Churn
6356,242,2,40.809999999999995,2,3,3,233,8,Loyal Customers
6357,184,1,10.75,2,1,2,212,5,At Risk/Churn
6358,342,1,4.75,1,1,1,111,3,At Risk/Churn
6359,31,4,197.02,4,4,4,444,12,Champions
6360,74,7,175.72,3,4,4,344,11,Champions
6361,211,1,17.63,2,1,2,212,5,At Risk/Churn
6362,361,1,12.18,1,1,2,112,4,At Risk/Churn
6363,292,1,5.18,1,1,1,111,3,At Risk/Churn
6364,258,1,6.8,1,1,1,111,3,At Risk/Churn
6365,273,3,53.980000000000004,1,3,3,133,7,Loyal Customers
6366,323,2,334.8,1,3,4,134,8,Loyal Customers
6367,258,2,13.99,1,3,2,132,6,Loyal Customers
6368,323,1,9.75,1,1,1,111,3,At Risk/Churn
6369,182,1,17.92,2,1,2,212,5,At Risk/Churn
6370,192,1,67.02,2,1,4,214,7,Loyal Customers
6371,309,1,4.43,1,1,1,111,3,At Risk/Churn
6372,167,1,15.23,2,1,2,212,5,At Risk/Churn
6373,333,1,5.19,1,1,1,111,3,At Risk/Churn
6374,338,1,8.32,1,1,1,111,3,At Risk/Churn
6375,315,1,20.18,1,1,2,112,4,At Risk/Churn
6376,308,2,32.97,1,3,3,133,7,Loyal Customers
6377,152,6,454.11,2,4,4,244,10,Champions
6378,241,2,31.240000000000002,2,3,3,233,8,Loyal Customers
6379,165,1,66.33,2,1,4,214,7,Loyal Customers
6380,61,1,11.38,3,1,2,312,6,Loyal Customers
6381,233,3,123.74000000000001,2,3,4,234,9,Champions
6382,213,1,10.81,2,1,2,212,5,At Risk/Churn
6383,256,1,67.95,1,1,4,114,6,Loyal Customers
6384,314,1,9.93,1,1,1,111,3,At Risk/Churn
6385,274,1,10.0,1,1,1,111,3,At Risk/Churn
6386,95,1,64.77999999999999,3,1,4,314,8,Loyal Customers
6387,290,2,93.99,1,3,4,134,8,Loyal Customers
6388,342,1,3.34,1,1,1,111,3,At Risk/Churn
6389,60,3,54.870000000000005,3,3,3,333,9,Champions
6390,342,1,13.7,1,1,2,112,4,At Risk/Churn
6391,269,1,17.25,1,1,2,112,4,At Risk/Churn
6392,124,1,7.9,2,1,1,211,4,At Risk/Churn
6393,211,1,30.51,2,1,3,213,6,Loyal Customers
6394,317,2,118.21,1,3,4,134,8,Loyal Customers
6395,319,1,1.65,1,1,1,111,3,At Risk/Churn
6396,309,1,10.25,1,1,2,112,4,At Risk/Churn
6397,246,1,7.44,1,1,1,111,3,At Risk/Churn
6398,315,1,9.87,1,1,1,111,3,At Risk/Churn
6399,29,3,16.75,4,3,2,432,9,Champions
6400,364,1,19.75,1,1,2,112,4,At Risk/Churn
6401,193,3,85.18,2,3,4,234,9,Champions
6402,119,3,40.19,3,3,3,333,9,Champions
6403,30,5,83.1,4,4,4,444,12,Champions
6404,151,4,29.68,2,4,3,243,9,Champions
6405,322,2,105.22,1,3,4,134,8,Loyal Customers
6406,274,1,50.96,1,1,3,113,5,At Risk/Churn
6407,24,1,2.0,4,1,1,411,6,Loyal Customers
6408,211,1,7.74,2,1,1,211,4,At Risk/Churn
6409,285,5,199.17000000000002,1,4,4,144,9,Champions
6410,59,3,42.739999999999995,3,3,3,333,9,Champions
6411,23,6,34.1,4,4,3,443,11,Champions
6412,182,3,54.64,2,3,3,233,8,Loyal Customers
6413,90,4,40.07,3,4,3,343,10,Champions
6414,172,2,12.55,2,3,2,232,7,Loyal Customers
6415,260,2,40.690000000000005,1,3,3,133,7,Loyal Customers
6416,331,2,23.73,1,3,2,132,6,Loyal Customers
6417,151,2,38.93,2,3,3,233,8,Loyal Customers
6418,58,2,29.03,3,3,3,333,9,Champions
6419,244,2,22.66,1,3,2,132,6,Loyal Customers
6420,59,1,22.02,3,1,2,312,6,Loyal Customers
6421,318,1,3.96,1,1,1,111,3,At Risk/Churn
6422,306,1,5.56,1,1,1,111,3,At Risk/Churn
6423,350,2,47.050000000000004,1,3,3,133,7,Loyal Customers
6424,150,1,36.0,2,1,3,213,6,Loyal Customers
6425,179,1,22.62,2,1,2,212,5,At Risk/Churn
6426,219,1,22.85,2,1,2,212,5,At Risk/Churn
6427,150,4,81.34,2,4,4,244,10,Champions
6428,122,3,23.66,2,3,2,232,7,Loyal Customers
6429,50,1,6.07,3,1,1,311,5,At Risk/Churn
6430,340,1,5.73,1,1,1,111,3,At Risk/Churn
6431,27,2,61.23,4,3,3,433,10,Champions
6432,321,3,20.43,1,3,2,132,6,Loyal Customers
6433,242,9,60.48,2,4,3,243,9,Champions
6434,276,2,56.86,1,3,3,133,7,Loyal Customers
6435,31,4,21.05,4,4,2,442,10,Champions
